4468627589	False	['viper', 'chen', 'pangolier', 'phantom_assassin', 'tidehunter']	['rubick', 'undying', 'lone_druid', 'ember_spirit', 'ursa']
4468627580	True	['pangolier', 'ursa', 'oracle', 'tusk', 'razor']	['centaur', 'shadow_shaman', 'bane', 'viper', 'troll_warlord']
4468601290	False	['life_stealer', 'grimstroke', 'pangolier', 'warlock', 'puck']	['beastmaster', 'vengefulspirit', 'enigma', 'bane', 'slark']
4468590418	True	['pangolier', 'leshrac', 'kunkka', 'winter_wyvern', 'naga_siren']	['magnataur', 'shadow_demon', 'faceless_void', 'obsidian_destroyer', 'bounty_hunter']
4468541098	True	['earth_spirit', 'lich', 'lone_druid', 'puck', 'razor']	['keeper_of_the_light', 'troll_warlord', 'pangolier', 'dragon_knight', 'lion']
4468455160	False	['nyx_assassin', 'tiny', 'bane', 'razor', 'monkey_king']	['keeper_of_the_light', 'night_stalker', 'undying', 'lycan', 'death_prophet']
4468357531	False	['bounty_hunter', 'winter_wyvern', 'jakiro', 'obsidian_destroyer', 'bristleback']	['furion', 'dazzle', 'pangolier', 'monkey_king', 'phoenix']
4468356091	True	['magnataur', 'shadow_demon', 'troll_warlord', 'chaos_knight', 'ember_spirit']	['leshrac', 'pangolier', 'disruptor', 'kunkka', 'faceless_void']
4468352399	True	['furion', 'life_stealer', 'dark_seer', 'viper', 'legion_commander']	['batrider', 'lich', 'beastmaster', 'doom_bringer', 'tinker']
4468339199	False	['earth_spirit', 'juggernaut', 'shadow_shaman', 'kunkka', 'dark_seer']	['brewmaster', 'rubick', 'viper', 'pangolier', 'antimage']
4468164715	True	['chen', 'troll_warlord', 'magnataur', 'slardar', 'queenofpain']	['furion', 'life_stealer', 'rubick', 'obsidian_destroyer', 'doom_bringer']
4468040487	False	['bane', 'slardar', 'shadow_shaman', 'phantom_assassin', 'dragon_knight']	['life_stealer', 'oracle', 'dark_willow', 'tidehunter', 'puck']
4467968237	True	['elder_titan', 'bane', 'dark_seer', 'slark', 'puck']	['tiny', 'jakiro', 'tidehunter', 'ember_spirit', 'obsidian_destroyer']
4467832630	False	['oracle', 'ursa', 'earth_spirit', 'centaur', 'puck']	['chen', 'troll_warlord', 'tiny', 'tidehunter', 'dazzle']
4467714803	True	['life_stealer', 'venomancer', 'pangolier', 'winter_wyvern', 'ember_spirit']	['shadow_shaman', 'ursa', 'rubick', 'enigma', 'drow_ranger']
4467578567	True	['keeper_of_the_light', 'troll_warlord', 'nyx_assassin', 'batrider', 'queenofpain']	['leshrac', 'sven', 'razor', 'winter_wyvern', 'slark']
4467049559	False	['tiny', 'oracle', 'doom_bringer', 'phantom_lancer', 'kunkka']	['shadow_shaman', 'bounty_hunter', 'phantom_assassin', 'undying', 'razor']
4466960891	True	['tiny', 'doom_bringer', 'oracle', 'phantom_assassin', 'huskar']	['shadow_shaman', 'ursa', 'grimstroke', 'obsidian_destroyer', 'abyssal_underlord']
4466830103	True	['keeper_of_the_light', 'medusa', 'techies', 'ursa', 'slardar']	['doom_bringer', 'tiny', 'bane', 'juggernaut', 'viper']
4466708273	True	['crystal_maiden', 'rubick', 'life_stealer', 'storm_spirit', 'pangolier']	['sven', 'grimstroke', 'ogre_magi', 'slark', 'queenofpain']
4466678141	True	['dark_willow', 'bloodseeker', 'legion_commander', 'dazzle', 'lycan']	['pangolier', 'oracle', 'tiny', 'ursa', 'meepo']
